area_fips,own_code,industry_code,agglvl_code,size_code,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,Geographic Area Name (NAME),2017 NAICS Code (NAICS),Meaning of NAICS Code (NAICS_LABEL),Meaning of Establishments located in Metropolitan or Micropolitan Statistical Area indicator (METRO_LABEL),Year (YEAR),Number of firms (FIRM),Number of establishments (ESTAB),Number of employees (EMP),(DHS) denominator (DENOM),Number of establishments born during the last 12 months (ESTABS_ENTRY),Rate of establishments born during the last 12 months (ESTABS_ENTRY_RATE),Number of establishments exited during the last 12 months (ESTABS_EXIT),Rate of establishments exited during the last 12 months (ESTABS_EXIT_RATE),Number of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION),Number of jobs created from opening establishments during the last 12 months (JOB_CREATION_BIRTHS),Number of jobs created from expanding establishments during the last 12 months (JOB_CREATION_CONTINUERS),Rate of jobs created from opening establishments during the last 12 months (JOB_CREATION_RATE_BIRTHS),Rate of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION_RATE),Number of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION),Number of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_DEATHS),Number of jobs lost from contracting establishments during the last 12 months (JOB_DESTRUCTION_CONTINUERS),Rate of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_RATE_DEATHS),Rate of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION_RATE),Number of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION),Rate of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION_RATE),Rate of reallocation during the last 12 months (REALLOCATION_RATE),Number of firms that exited during the last 12 months (FIRMDEATH_FIRMS),Number of establishments associated with firm deaths during the last 12 months (FIRMDEATH_ESTABS),Number of employees associated with firm deaths during the last 12 months (FIRMDEATH_EMP),area_title
C2478,5.0,44-45,44.0,0.0,,568.0,9526.0,313572910.0,183273472.0,715397.0,633.0,32918.0,,1.45,1.17,1.27,1.39,1.18,1.08,1.08,,7.0,1.2,521.0,5.8,34898699.0,12.5,18415845.0,11.2,183310.0,34.5,38.0,6.4,1971.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2486,5.0,44-45,44.0,0.0,,3040.0,45337.0,1542895383.0,634177939.0,3397927.0,654.0,34032.0,,1.3,1.07,1.19,1.02,0.85,1.11,1.11,,41.0,1.4,1043.0,2.4,149016705.0,10.7,35508050.0,5.9,160407.0,5.0,49.0,8.1,2563.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2502,5.0,44-45,44.0,0.0,,162.0,2179.0,43500479.0,15876804.0,355945.0,384.0,19968.0,,2.47,1.45,1.78,2.2,2.12,1.23,1.23,,6.0,3.8,232.0,11.9,6181017.0,16.6,2150136.0,15.7,43630.0,14.0,15.0,4.1,795.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2506,5.0,44-45,44.0,0.0,,1408.0,18583.0,569177524.0,264237944.0,807544.0,589.0,30629.0,,1.81,1.18,1.28,1.29,1.18,1.09,1.09,,21.0,1.5,1072.0,6.1,69883026.0,14.0,22799505.0,9.4,102270.0,14.5,41.0,7.5,2116.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2518,5.0,44-45,44.0,0.0,,800.0,14012.0,471314100.0,153718788.0,4577927.0,647.0,33637.0,,1.48,1.35,1.53,1.47,1.77,1.13,1.13,,-7.0,-0.9,827.0,6.3,47864236.0,11.3,6057006.0,4.1,2245144.0,96.2,29.0,4.7,1522.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2522,5.0,44-45,44.0,0.0,,521.0,6914.0,245990556.0,64311992.0,585786.0,684.0,35580.0,,1.63,1.46,2.07,1.67,1.75,1.42,1.42,,17.0,3.4,342.0,5.2,34928351.0,16.5,4946686.0,8.3,25976.0,4.6,66.0,10.7,3467.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2526,5.0,44-45,44.0,0.0,,284.0,4311.0,156008632.0,36376985.0,1062160.0,696.0,36186.0,,0.64,0.86,1.05,1.02,0.96,1.21,1.21,,3.0,1.1,208.0,5.1,15912669.0,11.4,2526023.0,7.5,-441183.0,-29.3,39.0,5.9,2045.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2542,5.0,44-45,44.0,0.0,,1834.0,30533.0,1034212314.0,317491485.0,8118244.0,651.0,33872.0,,1.26,0.9,0.86,0.96,1.0,0.95,0.95,,-14.0,-0.8,1263.0,4.3,98916364.0,10.6,12755542.0,4.2,91754.0,1.1,37.0,6.0,1918.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2550,5.0,44-45,44.0,0.0,,479.0,7007.0,220619663.0,61403801.0,560069.0,606.0,31487.0,,1.35,1.04,1.16,1.09,1.26,1.12,1.12,,2.0,0.4,203.0,3.0,-2654438.0,-1.2,2409485.0,4.1,227325.0,68.3,-25.0,-4.0,-1328.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2554,5.0,44-45,44.0,0.0,,4059.0,55563.0,2169361985.0,845020961.0,22926727.0,751.0,39044.0,,1.05,0.88,0.8,0.96,1.15,0.91,0.91,,-14.0,-0.3,2156.0,4.0,214101406.0,11.0,37645114.0,4.7,-140342.0,-0.6,47.0,6.7,2434.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2562,5.0,44-45,44.0,0.0,,626.0,8986.0,274275899.0,123388827.0,272723.0,587.0,30524.0,,1.88,1.39,1.64,1.5,1.22,1.19,1.19,,-16.0,-2.5,382.0,4.4,35265318.0,14.8,10456218.0,9.3,2303.0,0.9,53.0,9.9,2745.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2586,5.0,44-45,44.0,0.0,,1260.0,17181.0,591787085.0,338672170.0,1062693.0,662.0,34443.0,,1.57,1.08,1.34,0.96,0.75,1.24,1.24,,7.0,0.6,18.0,0.1,52761984.0,9.8,14529225.0,4.5,113495.0,12.0,58.0,9.6,3037.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2594,5.0,44-45,44.0,0.0,,863.0,12323.0,447839347.0,183987488.0,1019676.0,699.0,36342.0,,1.2,1.5,1.98,1.54,1.81,1.32,1.32,,-2.0,-0.2,349.0,2.9,61681410.0,16.0,11693048.0,6.8,-40160.0,-3.8,79.0,12.7,4091.0,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2598,5.0,44-45,44.0,0.0,,196.0,2489.0,74730957.0,30256708.0,262103.0,577.0,30023.0,,1.9,1.14,1.29,1.67,1.66,1.13,1.13,,10.0,5.4,194.0,8.5,8312126.0,12.5,2458175.0,8.8,56971.0,27.8,21.0,3.8,1088.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2614,5.0,44-45,44.0,0.0,,472.0,5757.0,208831225.0,48918178.0,250388.0,698.0,36273.0,,1.46,1.67,2.31,1.71,2.07,1.39,1.38,,15.0,3.3,258.0,4.7,27213826.0,15.0,205903.0,0.4,121050.0,93.6,63.0,9.9,3244.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2630,5.0,44-45,44.0,0.0,,465.0,6141.0,208472592.0,61360870.0,494419.0,653.0,33950.0,,1.54,1.57,2.18,1.43,1.23,1.39,1.39,,1.0,0.2,195.0,3.3,20798270.0,11.1,16546337.0,36.9,134070.0,37.2,46.0,7.6,2387.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2638,5.0,44-45,44.0,0.0,,796.0,9886.0,305841355.0,91168756.0,693932.0,595.0,30938.0,,1.53,1.19,1.14,1.24,1.13,0.96,0.96,,5.0,0.6,-120.0,-1.2,18423471.0,6.4,2068722.0,2.3,-5027.0,-0.7,43.0,7.8,2214.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2642,5.0,44-45,44.0,0.0,,19156.0,302976.0,12099928774.0,2964071978.0,42602453.0,768.0,39937.0,,1.15,0.96,0.9,0.89,0.75,0.94,0.94,,498.0,2.7,13580.0,4.7,1576830372.0,15.0,22638027.0,0.8,8033449.0,23.2,69.0,9.9,3575.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2658,5.0,44-45,44.0,0.0,,1192.0,16053.0,501047136.0,193064845.0,3128372.0,600.0,31211.0,,1.48,1.22,1.31,1.42,1.26,1.07,1.07,,-2.0,-0.2,625.0,4.1,39289965.0,8.5,8185819.0,4.4,253063.0,8.8,24.0,4.2,1281.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2662,5.0,44-45,44.0,0.0,,1663.0,25566.0,926114818.0,257349294.0,3466081.0,697.0,36225.0,,1.36,1.02,0.93,1.17,1.33,0.91,0.91,,46.0,2.8,1089.0,4.4,104212679.0,12.7,18607964.0,7.8,1426644.0,70.0,51.0,7.9,2646.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2682,5.0,44-45,44.0,0.0,,573.0,9142.0,314694820.0,239332616.0,1139489.0,662.0,34421.0,,1.07,1.16,1.35,1.12,1.23,1.16,1.16,,31.0,5.7,509.0,5.9,30628249.0,10.8,23482734.0,10.9,-96295.0,-7.8,29.0,4.6,1516.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2690,5.0,44-45,44.0,0.0,,5873.0,101014.0,3793883755.0,1120348736.0,15252364.0,722.0,37558.0,,1.15,0.93,0.98,0.95,1.12,1.06,1.06,,57.0,1.0,3440.0,3.5,441842369.0,13.2,62618767.0,5.9,3067475.0,25.2,61.0,9.2,3204.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2698,5.0,44-45,44.0,0.0,,606.0,10391.0,330445812.0,216389814.0,1130696.0,612.0,31802.0,,1.15,1.1,1.05,1.32,0.86,0.95,0.95,,1.0,0.2,440.0,4.4,29683040.0,9.9,14678238.0,7.3,50464.0,4.7,31.0,5.3,1576.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2706,5.0,44-45,44.0,0.0,,319.0,4364.0,146535175.0,53382746.0,1580235.0,646.0,33580.0,,1.25,0.88,0.8,1.53,1.83,0.91,0.91,,-5.0,-1.5,98.0,2.3,13687598.0,10.3,3450450.0,6.9,871489.0,123.0,47.0,7.8,2438.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2710,5.0,44-45,44.0,0.0,,428.0,6485.0,230701063.0,72033947.0,1442733.0,684.0,35573.0,,1.48,1.1,1.2,1.24,1.25,1.09,1.09,,-7.0,-1.6,239.0,3.8,23956977.0,11.6,6916351.0,10.6,200800.0,16.2,47.0,7.4,2472.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2714,5.0,44-45,44.0,0.0,,2149.0,28095.0,937428167.0,398605073.0,1043341.0,642.0,33366.0,,1.53,1.07,1.24,1.2,1.17,1.16,1.16,,-25.0,-1.1,617.0,2.2,78659829.0,9.2,12970675.0,3.4,-43243.0,-4.0,41.0,6.8,2113.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2718,5.0,44-45,44.0,0.0,,544.0,7299.0,250594081.0,62755353.0,426677.0,660.0,34331.0,,1.76,1.03,1.22,1.1,1.09,1.19,1.19,,10.0,1.9,120.0,1.7,23351004.0,10.3,3024840.0,5.1,24458.0,6.1,51.0,8.4,2676.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2726,5.0,44-45,44.0,0.0,,5685.0,79423.0,3181450598.0,689757144.0,3005247.0,770.0,40057.0,,1.17,1.07,1.24,1.09,0.89,1.16,1.16,,210.0,3.8,2299.0,3.0,416086704.0,15.0,-1092908.0,-0.2,927557.0,44.6,80.0,11.6,4201.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2734,5.0,44-45,44.0,0.0,,582.0,8549.0,270172459.0,165027825.0,457088.0,608.0,31603.0,,1.65,1.59,2.1,1.86,1.32,1.32,1.32,,25.0,4.5,398.0,4.9,31719429.0,13.3,14580103.0,9.7,92027.0,25.2,45.0,8.0,2350.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2750,5.0,44-45,44.0,0.0,,456.0,7628.0,247150654.0,101344272.0,922481.0,623.0,32399.0,,1.3,1.1,1.15,1.1,0.95,1.05,1.04,,0.0,0.0,283.0,3.9,24172613.0,10.8,7092343.0,7.5,7903.0,0.9,39.0,6.7,2039.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2762,5.0,44-45,44.0,0.0,,456.0,8609.0,269407892.0,101691767.0,1103377.0,602.0,31295.0,,1.21,1.09,1.23,1.43,1.94,1.13,1.13,,-3.0,-0.7,514.0,6.3,43788196.0,19.4,5644967.0,5.9,263225.0,31.3,66.0,12.3,3422.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2774,5.0,44-45,44.0,0.0,,682.0,10465.0,349243063.0,87194531.0,419692.0,642.0,33372.0,,1.6,1.25,1.5,1.44,0.98,1.2,1.2,,11.0,1.6,318.0,3.1,45901147.0,15.1,5778010.0,7.1,37935.0,9.9,67.0,11.7,3477.0,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2778,5.0,44-45,44.0,0.0,,452.0,6178.0,179244105.0,60596650.0,1508806.0,558.0,29012.0,,1.41,1.23,1.39,1.32,1.32,1.13,1.13,,-1.0,-0.2,153.0,2.5,11064246.0,6.6,1236956.0,2.1,-36016.0,-2.3,21.0,3.9,1098.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2786,5.0,44-45,44.0,0.0,,518.0,7011.0,234065473.0,70083427.0,593314.0,642.0,33384.0,,1.57,1.15,1.4,1.12,1.03,1.22,1.22,,-9.0,-1.7,154.0,2.2,25004734.0,12.0,17558291.0,33.4,124549.0,26.6,56.0,9.6,2896.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2790,5.0,44-45,44.0,0.0,,639.0,10225.0,320997900.0,122495810.0,743970.0,604.0,31395.0,,1.36,1.24,1.48,1.33,1.27,1.19,1.19,,-14.0,-2.1,266.0,2.7,28447824.0,9.7,2950417.0,2.5,-49686.0,-6.3,39.0,6.9,2019.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2798,5.0,44-45,44.0,0.0,,790.0,8864.0,342059642.0,268376558.0,2973742.0,742.0,38591.0,,1.14,1.18,1.46,1.11,1.17,1.23,1.23,,-18.0,-2.2,509.0,6.1,46634268.0,15.8,24437019.0,10.0,1008677.0,51.3,62.0,9.1,3230.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2802,5.0,44-45,44.0,0.0,,973.0,15101.0,526865777.0,159391070.0,3078996.0,671.0,34889.0,,1.37,1.04,1.06,1.1,1.11,1.02,1.02,,-10.0,-1.0,746.0,5.2,57819281.0,12.3,16578316.0,11.6,293924.0,10.6,43.0,6.8,2215.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2810,5.0,44-45,44.0,0.0,,314.0,5039.0,158483099.0,64536539.0,905946.0,605.0,31449.0,,1.47,1.13,1.22,1.22,1.06,1.08,1.08,,-8.0,-2.5,-51.0,-1.0,12169792.0,8.3,1754187.0,2.8,-30862.0,-3.3,52.0,9.4,2703.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2814,5.0,44-45,44.0,0.0,,6066.0,107100.0,3768308417.0,1429218668.0,13827367.0,677.0,35185.0,,0.92,0.98,0.95,0.81,0.8,0.97,0.97,,-34.0,-0.6,2859.0,2.7,333765078.0,9.7,54762219.0,4.0,2672535.0,24.0,43.0,6.8,2237.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2842,5.0,44-45,44.0,0.0,,755.0,13739.0,547225110.0,422733931.0,3560272.0,766.0,39832.0,,0.81,1.03,1.17,0.92,0.8,1.14,1.14,,21.0,2.9,1004.0,7.9,90827915.0,19.9,49833501.0,13.4,1148012.0,47.6,77.0,11.2,3994.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2866,5.0,44-45,44.0,0.0,,1028.0,18619.0,656673745.0,168953964.0,2187366.0,678.0,35269.0,,1.37,1.23,1.4,1.4,1.46,1.14,1.14,,24.0,2.4,978.0,5.5,71223467.0,12.2,-4364778.0,-2.5,152232.0,7.5,40.0,6.3,2082.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2870,5.0,44-45,44.0,0.0,,1052.0,15173.0,467272388.0,128742603.0,753280.0,592.0,30796.0,,1.55,1.29,1.34,1.28,1.0,1.04,1.04,,22.0,2.1,327.0,2.2,47005134.0,11.2,6645612.0,5.4,154055.0,25.7,48.0,8.8,2487.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2874,5.0,44-45,44.0,0.0,,637.0,8145.0,304239463.0,104973478.0,3262368.0,718.0,37355.0,,1.23,1.38,1.65,1.7,2.0,1.2,1.2,,-13.0,-2.0,207.0,2.6,25126160.0,9.0,5270162.0,5.3,1614916.0,98.0,42.0,6.2,2194.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2894,5.0,44-45,44.0,0.0,,2938.0,48229.0,1864707373.0,415914850.0,2161590.0,744.0,38664.0,,1.35,1.17,1.33,1.19,0.91,1.14,1.14,,79.0,2.8,1770.0,3.8,248844283.0,15.4,29102873.0,7.5,206066.0,10.5,75.0,11.2,3884.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2902,5.0,44-45,44.0,0.0,,320.0,4547.0,135039873.0,46235431.0,500642.0,571.0,29701.0,,1.91,1.21,1.2,1.26,0.97,1.0,1.0,,-5.0,-1.5,118.0,2.7,10781183.0,8.7,1709445.0,3.8,61270.0,13.9,31.0,5.7,1643.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2910,5.0,44-45,44.0,0.0,,411.0,8207.0,245566862.0,104481064.0,878322.0,575.0,29923.0,,1.15,1.06,1.06,1.08,0.99,1.0,1.0,,-12.0,-2.8,175.0,2.2,19445379.0,8.6,4749970.0,4.8,-56396.0,-6.0,34.0,6.3,1772.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2918,5.0,44-45,44.0,0.0,,2031.0,26240.0,877018434.0,245717037.0,2219139.0,643.0,33423.0,,1.29,1.3,1.5,1.38,1.35,1.16,1.15,,41.0,2.1,934.0,3.7,89766225.0,11.4,13004050.0,5.6,65887.0,3.1,45.0,7.5,2313.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2920,5.0,44-45,44.0,0.0,,549.0,9290.0,292104325.0,95299360.0,1096640.0,605.0,31442.0,,1.27,0.94,0.98,1.04,1.08,1.04,1.04,,9.0,1.7,359.0,4.0,31929595.0,12.3,6151168.0,6.9,231594.0,26.8,45.0,8.0,2310.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2934,5.0,44-45,44.0,0.0,,856.0,10765.0,380810118.0,105127355.0,885046.0,680.0,35376.0,,1.52,1.08,1.08,1.1,0.87,1.0,1.0,N,-18.0,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2942,5.0,44-45,44.0,0.0,,592.0,10060.0,360101393.0,91354264.0,1411872.0,688.0,35795.0,,1.46,1.74,2.39,1.81,1.83,1.38,1.38,,33.0,5.9,823.0,8.9,46696010.0,14.9,7823702.0,9.4,459374.0,48.2,36.0,5.5,1867.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2946,5.0,44-45,44.0,0.0,,2030.0,30972.0,1073232077.0,256942575.0,1139466.0,666.0,34652.0,,1.28,1.19,1.45,1.14,1.08,1.22,1.22,,110.0,5.7,420.0,1.4,108249769.0,11.2,-12582594.0,-4.7,376115.0,49.3,59.0,9.7,3067.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2954,5.0,44-45,44.0,0.0,,1841.0,29087.0,992893101.0,297721262.0,6997983.0,656.0,34135.0,,1.36,1.14,1.22,1.11,1.14,1.07,1.07,,11.0,0.6,1385.0,5.0,111912256.0,12.7,15768648.0,5.6,288870.0,4.3,44.0,7.2,2333.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2962,5.0,44-45,44.0,0.0,,1321.0,20218.0,700537601.0,213540390.0,3655155.0,666.0,34650.0,,1.36,0.94,0.94,1.18,0.98,1.0,1.0,,-27.0,-2.0,905.0,4.7,75438404.0,12.1,19032724.0,9.8,360821.0,11.0,44.0,7.1,2284.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2970,5.0,44-45,44.0,0.0,,744.0,11834.0,363537182.0,104615903.0,1338768.0,591.0,30720.0,,1.33,1.12,1.41,1.09,1.2,1.26,1.26,,-13.0,-1.7,493.0,4.3,35937341.0,11.0,1556096.0,1.5,231286.0,20.9,36.0,6.5,1834.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2974,5.0,44-45,44.0,0.0,,486.0,7286.0,230015012.0,154848256.0,760293.0,607.0,31569.0,,0.96,0.96,1.17,1.06,0.87,1.22,1.22,,11.0,2.3,302.0,4.3,27228542.0,13.4,12111744.0,8.5,137169.0,22.0,49.0,8.8,2532.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2982,5.0,44-45,44.0,0.0,,5847.0,107446.0,4230601797.0,2740897461.0,39305328.0,757.0,39374.0,,1.05,1.04,1.22,0.9,1.0,1.16,1.16,,-49.0,-0.8,5717.0,5.6,524903824.0,14.2,249437629.0,10.0,4207450.0,12.0,56.0,8.0,2947.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2994,5.0,44-45,44.0,0.0,,319.0,5629.0,163360842.0,72729119.0,863821.0,558.0,29020.0,,1.04,1.14,1.2,0.76,1.06,1.06,1.06,,-3.0,-0.9,224.0,4.1,15546192.0,10.5,3499844.0,5.1,353372.0,69.2,32.0,6.1,1674.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3002,5.0,44-45,44.0,0.0,,411.0,5311.0,156678393.0,101493696.0,1031667.0,567.0,29504.0,,1.68,1.2,1.36,1.31,1.46,1.14,1.14,,-14.0,-3.3,134.0,2.6,13030545.0,9.1,16300884.0,19.1,528814.0,105.2,33.0,6.2,1757.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3014,5.0,44-45,44.0,0.0,,379.0,6291.0,202464574.0,64977554.0,1486285.0,619.0,32184.0,,1.38,1.18,1.28,1.29,1.27,1.08,1.08,,1.0,0.3,246.0,4.1,20025195.0,11.0,2826060.0,4.5,-15760.0,-1.0,39.0,6.7,2006.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3030,5.0,44-45,44.0,0.0,,233.0,3550.0,134865378.0,100580051.0,516500.0,731.0,37994.0,,1.2,1.21,1.66,1.18,1.29,1.37,1.37,,5.0,2.2,15.0,0.4,11191018.0,9.0,4237520.0,4.4,12794.0,2.5,58.0,8.6,3008.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3034,5.0,44-45,44.0,0.0,,438.0,6030.0,224974953.0,79533552.0,1297593.0,717.0,37309.0,,1.37,1.18,1.48,1.3,1.45,1.26,1.26,,15.0,3.5,98.0,1.7,20570096.0,10.1,3891421.0,5.1,244653.0,23.2,54.0,8.1,2852.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3046,5.0,44-45,44.0,0.0,,1861.0,28155.0,968823013.0,334235210.0,3827443.0,662.0,34410.0,,1.08,1.01,1.07,1.09,1.01,1.06,1.06,,54.0,3.0,550.0,2.0,74702657.0,8.4,12542372.0,3.9,616216.0,19.2,39.0,6.3,2021.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3062,5.0,44-45,44.0,0.0,,391.0,5527.0,176184626.0,53058289.0,836203.0,613.0,31876.0,,1.6,1.07,1.14,1.06,0.85,1.07,1.07,,0.0,0.0,48.0,0.9,13437900.0,8.3,725276.0,1.4,215969.0,34.8,42.0,7.4,2175.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3070,5.0,44-45,44.0,0.0,,1015.0,18354.0,624591336.0,184590899.0,859383.0,654.0,34030.0,,0.97,1.0,1.1,1.12,1.03,1.1,1.1,,17.0,1.7,827.0,4.7,64591634.0,11.5,11810981.0,6.8,52985.0,6.6,40.0,6.5,2080.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3078,5.0,44-45,44.0,0.0,,2670.0,37815.0,1315600444.0,387183393.0,3054199.0,669.0,34790.0,,1.28,1.08,1.19,1.1,1.0,1.11,1.11,,-30.0,-1.1,1092.0,3.0,136314402.0,11.6,105690376.0,37.5,839693.0,37.9,51.0,8.3,2677.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3086,5.0,44-45,44.0,0.0,,484.0,8072.0,246117769.0,179278277.0,624395.0,586.0,30491.0,,1.09,1.15,1.29,1.06,1.24,1.12,1.12,,9.0,1.9,718.0,9.8,34272103.0,16.2,22685666.0,14.5,240727.0,62.7,32.0,5.8,1685.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3098,5.0,44-45,44.0,0.0,,749.0,11125.0,393664601.0,101279483.0,1318167.0,681.0,35387.0,,1.34,1.14,1.4,1.03,0.83,1.23,1.23,,10.0,1.4,700.0,6.7,49962535.0,14.5,-3752531.0,-3.6,121129.0,10.1,47.0,7.4,2419.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3102,5.0,44-45,44.0,0.0,,301.0,5120.0,188584837.0,156647773.0,1230706.0,708.0,36834.0,,0.93,1.21,1.29,1.02,0.9,1.06,1.06,,2.0,0.7,309.0,6.4,27297352.0,16.9,17759552.0,12.8,404372.0,48.9,63.0,9.8,3306.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3108,5.0,44-45,44.0,0.0,,38809.0,543658.0,25362407366.0,4798863505.0,137685352.0,897.0,46651.0,,0.61,0.88,0.91,0.87,0.94,1.03,1.03,,513.0,1.3,26775.0,5.2,3270821547.0,14.8,237585468.0,5.2,-25250182.0,-15.5,75.0,9.1,3911.0,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
